"subdistrict_code","district_code","state_code","subdistrict_name"
"4546","518","36","Ibrahimpatnam"
"4547","518","36","Manchal"
"4548","518","36","Yacharam"
"4549","698","36","Kodangal"
"4550","698","36","Bomaraspeta"
"4551","721","36","Kosgi"
"4552","698","36","Doulathabad"
"4553","721","36","Damargidda"
"4554","721","36","Maddur"
"4555","512","36","Hanwada"
"4556","512","36","Nawabpet"
"4557","512","36","Balanagar"
"4558","518","36","Kondurg"
"4559","518","36","Farooqnagar"
"4560","518","36","Kothur"
"4561","518","36","Keshampet"
"4562","518","36","Thalakondapally"
"4563","518","36","Amangal"
"4564","518","36","Madgul"
"4565","694","36","Veldanda"
"4566","512","36","Midjil"
"4567","512","36","Jadcherla"
"4568","512","36","Mahabubnagar Urban"
"4569","512","36","Koilkonda"
"4570","721","36","Narayanpet"
"4571","721","36","Utkoor"
"4572","721","36","Dhanwada"
"4573","512","36","Devarakadra"
"4574","512","36","Bhoothpur"
"4575","694","36","Thimmajipet"
"4576","694","36","Kalwakurthy"
"4577","694","36","Vangoor"
"4578","694","36","Amrabad"
"4579","694","36","Achampet"
"4580","694","36","Uppununthala"
"4581","694","36","Telkapally"
"4582","694","36","Tadoor"
"4583","694","36","Nagarkurnool"
"4584","694","36","Bijinapally"
"4585","693","36","Ghanpur"
"4586","512","36","Addakal"
"4587","512","36","Chinnachintakunta"
"4588","721","36","Narwa"
"4589","721","36","Makthal"
"4590","721","36","Maganoor"
"4591","695","36","Dharoor"
"4592","693","36","Atmakur"
"4593","693","36","Kothakota"
"4594","693","36","Peddamandadi"
"4595","693","36","Wanaparthy"
"4596","693","36","Gopalpeta"
"4597","694","36","Balmoor"
"4598","694","36","Lingal"
"4599","694","36","Peddakothapally"
"4600","694","36","Kodair"
"4601","693","36","Pangal"
"4602","693","36","Pebbair"
"4603","695","36","Gadwal"
"4604","695","36","Maldakal"
"4605","695","36","Ghattu"
"4606","695","36","Ieeja"
"4607","695","36","Itikyala"
"4608","693","36","Weepangandla"
"4609","694","36","Kollapur"
"4610","695","36","Waddepally"
"4611","695","36","Manopad"
"4612","695","36","Alampur"
"4613","697","36","Bommalaramaram"
"4614","697","36","Thurkapally"
"4615","697","36","Rajapeta"
"4616","697","36","Yadagirigutta"
"4617","697","36","Alair"
"4618","697","36","Gundala"
"4619","696","36","Thirumalagiri"
"4620","696","36","Thungaturthy"
"4621","696","36","Nuthanakal"
"4622","696","36","Atmakur (S)"
"4623","696","36","Jajireddygudem"
"4624","514","36","Shaligouraram"
"4625","697","36","Mothkur"
"4626","697","36","Atmakur (M)"
"4627","697","36","Valigonda"
"4628","697","36","Bhongir"
"4629","697","36","Bibinagar"
"4630","697","36","B Pochampally"
"4631","697","36","Choutuppal"
"4632","697","36","Ramannapet"
"4633","514","36","Chityal"
"4634","514","36","Narketpally"
"4635","514","36","Kattangur"
"4636","514","36","Nakrekal"
"4637","514","36","Kethepally"
"4638","696","36","Suryapet"
"4639","696","36","Chivemla"
"4640","696","36","Mothey"
"4641","696","36","Nadigudem"
"4642","696","36","Munagala"
"4643","696","36","Penpahad"
"4644","514","36","Vemulapally"
"4645","514","36","Thipparthy"
"4646","514","36","Nalgonda"
"4647","514","36","Munugode"
"4648","697","36","Narayanpur"
"4649","514","36","Marriguda"
"4650","514","36","Chinthapally"
"4651","514","36","Gundlapally"
"4652","514","36","Chandampeta"
"4653","514","36","Devarakonda"
"4654","514","36","Nampally"
"4655","514","36","Chandur"
"4656","514","36","Kanagal"
"4657","514","36","Gurrampode"
"4658","514","36","Pedda Adesherlapally"
"4659","514","36","Peddavoora"
"4660","514","36","Anumula"
"4661","514","36","Nidmanoor"
"4662","514","36","Tripuraram"
"4663","514","36","Dameracherla"
"4664","514","36","Miryalaguda"
"4665","696","36","Nereducherla"
"4666","696","36","Garidepally"
"4667","696","36","Chilkur"
"4668","696","36","Kodad"
"4669","696","36","Huzurnagar"
"4670","696","36","Mattampally"
"4671","696","36","Mellachervu"
"4672","692","36","Cherial"
"4673","692","36","Maddur"
"4674","689","36","Bachannapet"
"4675","689","36","Narmetta"
"4676","689","36","Ghanpur (Station)"
"4677","686","36","Dharmasagar"
"4678","686","36","Hasanparthy"
"4679","686","36","Parkal"
"4680","687","36","Mogullapally"
"4681","687","36","Chityal"
"4682","687","36","Bhupalpally"
"4683","687","36","Ghanpur (Mulug)"
"4684","720","36","Venkatapur"
"4685","720","36","Eturunagaram"
"4686","720","36","Mangapet"
"4687","720","36","Tadvai"
"4688","720","36","Govindaraopet"
"4689","720","36","Mulug"
"4690","687","36","Regonda"
"4691","686","36","Shayampet"
"4692","522","36","Nallabelli"
"4693","522","36","Duggondi"
"4694","686","36","Athmakur"
"4695","686","36","Hanamkonda"
"4696","689","36","Zaffergadh"
"4697","689","36","Palakurthy"
"4698","689","36","Ragunathpally"
"4699","689","36","Jangoan"
"4700","689","36","Lingalaghanpur"
"4701","689","36","Devaruppula"
"4702","689","36","Kodakandla"
"4703","522","36","Rayaparthy"
"4704","522","36","Wardhannapet"
"4705","522","36","Sangem"
"4706","522","36","Warangal"
"4707","522","36","Geesugonda"
"4708","522","36","Narsampet"
"4709","522","36","Khanapur"
"4710","688","36","Kothaguda"
"4711","688","36","Gudur"
"4712","522","36","Chennaraopet"
"4713","522","36","Nekkonda"
"4714","522","36","Parvathagiri"
"4715","688","36","Thorrur"
"4716","688","36","Nellikudur"
"4717","688","36","Kesamudram"
"4718","688","36","Mahabubabad"
"4719","688","36","Narsimhulapet"
"4720","688","36","Maripeda"
"4721","688","36","Kuravi"
"4722","688","36","Dornakal"
"4723","720","36","Wajedu"
"4724","720","36","Venkatapuram"
"4725","690","36","Pinapaka"
"4726","690","36","Cherla"
"4727","690","36","Manuguru"
"4728","690","36","Aswapuram"
"4729","690","36","Dummugudem"
"4730","690","36","Bhadrachalam"
"4731","745","28","Kunavaram"
"4732","745","28","Chinturu"
"4733","745","28","Vararamachandrapuram"
"4734","748","28","Velairpadu"
"4735","748","28","Kukunoor"
"4736","690","36","Burgampahad"
"4737","690","36","Palvoncha"
"4738","690","36","Kothagudem"
"4739","690","36","Tekulapalli"
"4740","690","36","Yellandu"
"4741","690","36","Gundala"
"4742","688","36","Bayyaram"
"4743","688","36","Garla"
"4744","509","36","Singareni"
"4745","509","36","Kamepalli"
"4746","690","36","Julurpadu"
"4747","690","36","Chandrugonda"
"4748","690","36","Mulkalapally"
"4749","690","36","Aswaraopeta"
"4750","690","36","Dammapeta"
"4751","509","36","Sathupalli"
"4752","509","36","Penuballi"
"4753","509","36","Enkoor"
"4754","509","36","Tirumalayapalem"
"4755","509","36","Kusumanchi"
"4756","509","36","Khammam (Rural)"
"4757","509","36","Raghunadhapalem"
"4758","509","36","Mudigonda"
"4759","509","36","Nelakondapalli"
"4760","509","36","Chinthakani"
"4761","509","36","Konijerla"
"4762","509","36","Thallada"
"4763","509","36","Kalluru"
"4764","509","36","Wyra"
"4765","509","36","Bonakal"
"4766","509","36","Madhira"
"4767","509","36","Yerrupalem"
"4768","509","36","Vemsoor"
"4769","743","28","Veeraghattam"
"4770","743","28","Seethampeta"
"4771","743","28","Bhamini"
"4772","519","28","Kothuru"
"4773","519","28","Pathapatnam"
"4774","519","28","Meliaputti"
"4775","519","28","Palasa"
"4776","519","28","Mandasa"
"4777","519","28","Kanchili"
"4778","519","28","Ichchapuram"
"4779","519","28","Kaviti"
"4780","519","28","Sompeta"
"4781","519","28","Vajrapukotturu"
"4782","519","28","Nandigam"
"4783","519","28","Hiramandalam"
"4784","743","28","Palakonda"
"4785","521","28","Vangara"
"4786","521","28","Regidi Amadalavalasa"
"4787","519","28","Laxminarasupeta"
"4788","519","28","Saravakota"
"4789","519","28","Tekkali"
"4790","519","28","Santhabommali"
"4791","519","28","Kotabommali"
"4792","519","28","Jalumuru"
"4793","519","28","Sarubujjili"
"4794","519","28","Burja"
"4795","521","28","Santhakaviti"
"4796","521","28","Rajam"
"4797","519","28","Ganguvarisigadam"
"4798","519","28","Amadalavalasa"
"4799","519","28","Narasannapeta"
"4800","519","28","Polaki"
"4801","519","28","Gara"
"4802","519","28","Srikakulam"
"4803","519","28","Ponduru"
"4804","519","28","Laveru"
"4805","519","28","Ranastalam"
"4806","519","28","Etcherla"
"4807","743","28","Komarada"
"4808","743","28","Gummalakshmipuram"
"4809","743","28","Kurupam"
"4810","743","28","Jiyyammavalasa"
"4811","743","28","Garugubilli"
"4812","743","28","Parvathipuram"
"4813","743","28","Makkuva"
"4814","743","28","Seethanagaram"
"4815","743","28","Balijipeta"
"4816","521","28","Bobbili"
"4817","743","28","Salur"
"4818","743","28","Pachipenta"
"4819","521","28","Ramabhadrapuram"
"4820","521","28","Badangi"
"4821","521","28","Therlam"
"4822","521","28","Merakamudidam"
"4823","521","28","Dattirajeru"
"4824","521","28","Mentada"
"4825","521","28","Gajapathinagaram"
"4826","521","28","Garividi"
"4827","521","28","Cheepurupalle"
"4828","521","28","Gurla"
"4829","521","28","Bondapalli"
"4830","521","28","Gantyada"
"4831","521","28","Srungavarapukota"
"4832","521","28","Vepada"
"4833","521","28","Lakkavarapukota"
"4834","521","28","Kothavalasa"
"4835","521","28","Jami"
"4836","521","28","Vizianagaram"
"4837","521","28","Nellimarla"
"4838","521","28","Poosapatirega"
"4839","521","28","Denkada"
"4840","521","28","Bhogapuram"
"4841","745","28","Munchingi Puttu"
"4842","745","28","Peda Bayalu"
"4843","745","28","Dumbriguda"
"4844","745","28","Araku Valley"
"4845","745","28","Ananthagiri"
"4846","745","28","Hukumpeta"
"4847","745","28","Paderu"
"4848","745","28","G.Madugula"
"4849","745","28","Chinthapalli"
"4850","745","28","Gudem Kotha Veedhi"
"4851","745","28","Koyyuru"
"4852","744","28","Nathavaram"
"4853","744","28","Golugonda"
"4854","744","28","Narsipatnam"
"4855","744","28","Rolugunta"
"4856","744","28","Ravikamatham"
"4857","744","28","Madugula"
"4858","744","28","Cheedikada"
"4859","744","28","Devarapalli"
"4860","744","28","K.Kotapadu"
"4861","744","28","Sabbavaram"
"4862","520","28","Pendurthi"
"4863","520","28","Anandapuram"
"4864","520","28","Padmanabham"
"4865","520","28","Bheemunipatnam"
"4866","520","28","Visakhapatnam (Rural)"
"4868","520","28","Pedagantyada"
"4869","520","28","Gajuwaka"
"4870","744","28","Paravada"
"4871","744","28","Anakapalli"
"4872","744","28","Chodavaram"
"4873","744","28","Butchayyapeta"
"4874","744","28","Kotauratla"
"4875","744","28","Makavarapalem"
"4876","744","28","Kasimkota"
"4877","744","28","Munagapaka"
"4878","744","28","Atchuthapuram"
"4879","744","28","Yelamanchili"
"4880","744","28","Nakkapalli"
"4881","744","28","Payakaraopeta"
"4882","744","28","S.Rayavaram"
"4883","744","28","Rambilli"
"4884","745","28","Maredumilli"
"4885","745","28","Devipatnam"
"4886","745","28","Y. Ramavaram"
"4887","745","28","Addateegala"
"4888","745","28","Rajavommangi"
"4889","746","28","Kotananduru"
"4890","746","28","Tuni"
"4891","746","28","Rowthulapudi"
"4892","746","28","Sankhavaram"
"4893","746","28","Yeleswaram"
"4894","745","28","Gangavaram"
"4895","745","28","Rampachodavaram"
"4896","505","28","Seethanagaram"
"4897","505","28","Gokavaram"
"4898","746","28","Jaggampeta"
"4899","746","28","Kirlampudi"
"4900","746","28","Prathipadu"
"4901","746","28","Thondangi"
"4902","746","28","Gollaprolu"
"4903","746","28","Peddapuram"
"4904","746","28","Gandepalli"
"4905","505","28","Korukonda"
"4906","505","28","Rajahmundry (Urban)"
"4907","505","28","Rajamahendravaram Rural"
"4908","505","28","Rajanagaram"
"4909","505","28","Rangampeta"
"4910","746","28","Samalkota"
"4911","746","28","Pithapuram"
"4912","746","28","U.Kothapalli"
"4913","746","28","Kakinada (Rural)"
"4914","746","28","Kakinada (Urban)"
"4915","746","28","Pedapudi"
"4916","505","28","Biccavolu"
"4917","505","28","Anaparthi"
"4918","505","28","Kadiam"
"4919","747","28","Atreyapuram"
"4920","747","28","Mandapeta"
"4921","747","28","Rayavaram"
"4922","746","28","Karapa"
"4923","746","28","Kajuluru"
"4924","747","28","Ramachandrapuram"
"4925","747","28","Alamuru"
"4926","747","28","Ravulapalem"
"4927","747","28","Kothapeta"
"4928","747","28","Kapileswarapuram"
"4929","747","28","K Gangavaram"
"4930","746","28","Tallarevu"
"4931","747","28","I. Polavaram"
"4932","747","28","Mummidivaram"
"4933","747","28","Ainavilli"
"4934","747","28","P.Gannavaram"
"4935","747","28","Ambajipeta"
"4936","747","28","Mamidikuduru"
"4937","747","28","Razole"
"4938","747","28","Malikipuram"
"4939","747","28","Sakhinetipalli"
"4940","747","28","Allavaram"
"4941","747","28","Amalapuram"
"4942","747","28","Uppalaguptam"
"4943","747","28","Katrenikona"
"4944","748","28","Chintalapudi"
"4945","748","28","Lingapalem"
"4946","748","28","T.Narasapuram"
"4947","748","28","Jeelugu Milli"
"4948","748","28","Buttayagudem"
"4949","748","28","Polavaram"
"4950","505","28","Tallapudi"
"4951","505","28","Gopalapuram"
"4952","748","28","Koyyalagudem"
"4953","748","28","Jangareddigudem"
"4954","748","28","Kamavarapukota"
"4955","748","28","Dwarakatirumala"
"4956","505","28","Nallajerla"
"4957","505","28","Devarapalle"
"4958","505","28","Kovvur"
"4959","505","28","Chagallu"
"4960","505","28","Nidadavole"
"4961","523","28","Tadepalligudem"
"4962","748","28","Unguturu"
"4963","748","28","Bheemadole"
"4964","748","28","Pedavegi"
"4965","748","28","Pedapadu"
"4966","748","28","Eluru"
"4967","748","28","Denduluru"
"4968","748","28","Nidamarru"
"4969","523","28","Pentapadu"
"4970","505","28","Undrajavaram"
"4971","505","28","Peravali"
"4972","523","28","Tanuku"
"4973","523","28","Attili"
"4974","748","28","Ganapavaram"
"4975","523","28","Akividu"
"4976","523","28","Undi"
"4977","523","28","Palacoderu"
"4978","523","28","Penumantra"
"4979","523","28","Iragavaram"
"4980","523","28","Penugonda"
"4981","523","28","Achanta"
"4982","523","28","Poduru"
"4983","523","28","Veeravasaram"
"4984","523","28","Bhimavaram"
"4985","523","28","Kalla"
"4986","523","28","Mogalthur"
"4987","523","28","Narasapuram"
"4988","523","28","Palacole"
"4989","523","28","Yelamanchili"
"4990","749","28","Vatsavai"
"4991","749","28","Jaggaiahpeta"
"4992","749","28","Penuganchiprolu"
"4993","749","28","Nandigama"
"4994","749","28","Veerullapadu"
"4995","749","28","Mylavaram"
"4996","749","28","Gampalagudem"
"4997","749","28","Tiruvuru"
"4998","749","28","A.Konduru"
"4999","749","28","Reddigudem"
"5000","749","28","Vissannapeta"
"5001","748","28","Chatrai"
"5002","748","28","Musunuru"
"5003","748","28","Nuzividu"
"5004","510","28","Bapulapadu"
"5005","748","28","Agiripalli"
"5006","749","28","Gaddamanugu Konduru"
"5007","749","28","Kanchikacherla"
"5008","749","28","Chandarlapadu"
"5009","749","28","Ibrahimpatnam"
"5010","749","28","Vijayawada (Urban)"
"5011","749","28","Vijayawada (Rural)"
"5012","510","28","Gannavaram"
"5013","510","28","Unguturu"
"5014","510","28","Nandivada"
"5015","748","28","Mandavalli"
"5016","748","28","Kaikaluru"
"5017","748","28","Kalidindi"
"5018","510","28","Kruthivennu"
"5019","510","28","Bantumilli"
"5020","748","28","Mudinepalle"
"5021","510","28","Gudivada"
"5022","510","28","Pedaparupudi"
"5023","510","28","Kankipadu"
"5024","510","28","Penamaluru"
"5025","510","28","Thotlavalluru"
"5026","510","28","Pamidimukkala"
"5027","510","28","Vuyyuru"
"5028","510","28","Pamarru"
"5029","510","28","Gudlavalleru"
"5030","510","28","Pedana"
"5031","510","28","Guduru"
"5032","510","28","Movva"
"5033","510","28","Ghantasala"
"5034","510","28","Machilipatnam"
"5035","510","28","Challapalli"
"5036","510","28","Mopidevi"
"5037","510","28","Avanigadda"
"5038","510","28","Nagayalanka"
"5039","510","28","Koduru"
"5040","751","28","Macherla"
"5041","751","28","Veldurthy"
"5042","751","28","Durgi"
"5043","751","28","Rentachintala"
"5044","751","28","Gurajala"
"5045","751","28","Dachepalli"
"5046","751","28","Karempudi"
"5047","751","28","Piduguralla"
"5048","751","28","Machavaram"
"5049","751","28","Bellamkonda"
"5050","751","28","Atchampet"
"5051","751","28","Krosuru"
"5052","751","28","Amaravathi"
"5053","506","28","Thulluru"
"5054","506","28","Tadepalle"
"5055","506","28","Mangalagiri"
"5056","506","28","Tadikonda"
"5057","751","28","Pedakurapadu"
"5058","751","28","Sattenapalli"
"5059","751","28","Rajupalem"
"5060","751","28","Nekarikallu"
"5061","751","28","Bollapalli"
"5062","751","28","Vinukonda"
"5063","751","28","Nuzendla"
"5064","751","28","Savalyapuram H/O Kanamarlapudi"
"5065","751","28","Ipuru"
"5066","751","28","Rompicharla"
"5067","751","28","Narasaraopet"
"5068","751","28","Muppalla"
"5069","751","28","Nadendla"
"5070","751","28","Chilakaluripet H/O.Purushotha Patnam"
"5071","751","28","Edlapadu"
"5072","506","28","Phirangipuram"
"5073","506","28","Medikonduru"
"5074","506","28","Guntur West"
"5075","506","28","Pedakakani"
"5076","506","28","Duggirala"
"5077","506","28","Kollipara"
"5078","506","28","Tenali"
"5079","506","28","Chebrolu"
"5080","506","28","Vatticherukuru"
"5081","506","28","Prathipadu"
"5082","506","28","Pedanandipadu"
"5083","506","28","Kakumanu"
"5084","506","28","Ponnur"
"5085","750","28","Tsunduru"
"5086","750","28","Amarthalur"
"5087","750","28","Vemuru"
"5088","750","28","Kolluru"
"5089","750","28","Bhattiprolu"
"5090","750","28","Cherukupalli"
"5091","750","28","Pittalavanipalem"
"5092","750","28","Karlapalem"
"5093","750","28","Bapatla"
"5094","750","28","Nizampatnam"
"5095","750","28","Nagaram"
"5096","750","28","Repalle"
"5097","517","28","Yerragondapalem"
"5098","517","28","Pullalacheruvu"
"5099","517","28","Tripuranthakam"
"5100","517","28","Dornala"
"5101","517","28","Peddaaraveedu"
"5102","517","28","Donakonda"
"5103","517","28","Kurichedu"
"5104","750","28","Santhamaguluru"
"5105","750","28","Ballikurava"
"5106","750","28","Martur"
"5107","750","28","Yeddana Pudi"
"5108","750","28","Parchur"
"5109","750","28","Karamchedu"
"5110","750","28","Inkollu"
"5111","750","28","J.Pangulur"
"5112","750","28","Addanki"
"5113","517","28","Mundlamuru"
"5114","517","28","Darsi"
"5115","517","28","Markapuram"
"5116","517","28","Ardhaveedu"
"5117","517","28","Cumbum"
"5118","517","28","Tarlupadu"
"5119","517","28","Konakanamitla"
"5120","517","28","Podili"
"5121","517","28","Thallur"
"5122","750","28","Korisapadu"
"5123","750","28","Chirala"
"5124","750","28","Vetapalem"
"5125","750","28","Chinaganjam"
"5126","517","28","Naguluppala Padu"
"5127","517","28","Maddipadu"
"5128","517","28","Chimakurthy"
"5129","517","28","Marripudi"
"5130","517","28","Hanumanthuni Padu"
"5131","517","28","Bestavaripeta"
"5132","517","28","Racherla"
"5133","517","28","Giddalur"
"5134","517","28","Komarolu"
"5135","517","28","Veligandla"
"5136","517","28","Kanigiri"
"5137","517","28","Kondapi"
"5138","517","28","Santhanuthala Padu"
"5139","517","28","Ongole"
"5140","517","28","Kotha Patnam"
"5141","517","28","Tangutur"
"5142","517","28","Zarugumalli"
"5143","517","28","Ponnaluru"
"5144","517","28","Pedacherlo Palle"
"5145","517","28","Chandra Sekhara Puram"
"5146","517","28","Pamur"
"5147","515","28","Voletivaripalem"
